copyid,condition,price,signed,dustjacket,binding,description
4435096316,As New,US$ 8.95,0,Near Fine,hardcover,"This book is a special edition of the Heritage Press with a yellow buxum fabric cover and a handsome matching yellow paper over board slip case. Enclosed within this volume is a flyer which accompanied this book on its release explaining the history of the author, the dual introduction, a bit about the illustrator and other pertinent information. This is a collectible copy with only the slightest bit of wear detectable to the slip case. This classic is a book that belongs in any persons library and is suitable as a gift. This is a remarkable book and is in as new condition. ; Watercolor; 8vo 8"" - 9"" tall; 80 pages."
30713001361,Good,US$ 3.00,0,0,paperback,"Connecting readers with great books since 1972. Used books may not include companion materials, some shelf wear, may contain highlighting/notes, may not include cdrom or access codes. Customer service is our top priority!."
30032725916,0,US$ 21.77,0,0,paperback,"440 Seiten mit 194 Illustrationen 700 gr. guter Zustand, Buchr�cken stark verblichen, Einband an Ecken und Kanten angesto�en, Buchdeckel vorn und hinten geknickt."
30620975869,Good,US$ 3.30,0,0,paperback,"Connecting readers with great books since 1972. Used books may not include companion materials, some shelf wear, may contain highlighting/notes, may not include cdrom or access codes. Customer service is our top priority!."
30734038016,near fine,US$ 22.00,0,no jacket,hardcover,"NOT an ex library book. Book with dark brown spine, light brown boards. Slight bump bottom corner. Clean pages."
30643983961,New,US$ 10.88,0,0,0,
30625216345,Very Good,US$ 6.48,0,0,paperback,"A copy that has been read, but remains in excellent condition. Pages are intact and are not marred by notes or highlighting, but may contain a neat previous owner name. The spine remains undamaged. At ThriftBooks, our motto is: Read More, Spend Less."
30642001570,New,US$ 14.73,0,0,0,
30627537917,VERY GOOD,US$ 4.19,0,0,paperback,"Light rubbing wear to cover, spine and page edges. Very minimal writing or notations in margins not affecting the text. Possible clean ex-library copy, with their stickers and or stamp(s)."
14782003162,Very Good,US$ 15.80,0,0,paperback,"New York: Ballantine Books [1974]. Very Good. 1974. First Edition; First Printing. Mass Market Paperback. 0345242300 . First edition [a paperback original]. ""Stark had to reach the starport---before the treacherous Wandsmen closed his only means of escape!"" 183 pages. VG or better copy [slight spine cocking, shallow curling to a group of lower page corners, cheap paper tanning].; 24mo 5"" - 6"" tall; 183 pages ."
30309886416,Very Good,US$ 6.99,0,No Dj,paperback,
7645231785,Good,US$ 3.00,0,0,paperback,Berkley G-77. Spine has two small chips in the middle.
30643689028,As New,US$ 10.05,0,0,0,Unread book in perfect condition.
22802208605,Used; Acceptable,US$ 9.24,0,0,hardcover,Fast Dispatch. Expedited UK Delivery Available. Excellent Customer Service. Dust jacket torn. Published by The Modern Library. Undated.
30662763724,GOOD,US$ 4.69,0,0,paperback,"Spine creases, wear to binding and pages from reading. May contain limited notes, underlining or highlighting that does affect the text. Possible ex library copy, will have the markings and stickers associated from the library. Accessories such as CD, codes, toys, may not be included."
1025548184,Very Good,US$ 24.50,0,0,hardcover,"Edited by Rev. J. Loughran Scott, D.D. A new, revised, and enlarged edition. 405 pages, burgundy pictorial cloth with gilt and black stamping, covers are just slightly scuffed with some soiling to rear cover, hinges just starting, previous owner signed, contents are bright and complete, near very good."
30733154782,Good,US$ 4.00,0,0,0,"Shows some signs of wear, and may have some markings on the inside."
30738677043,Good,US$ 4.00,0,0,0,"Former Library book. Shows some signs of wear, and may have some markings on the inside."
22408970110,Good,US$ 3.50,0,No Jacket,paperback,Standard used condition. Reading copy or better.
30081736355,Good,US$ 6.06,0,0,paperback,A+ Customer service! Satisfaction Guaranteed! Book is in Used-Good condition. Pages and cover are clean and intact. Used items may not include supplementary materials such as CDs or access codes. May show signs of minor shelf wear and contain limited notes and highlighting.
30192949008,Good Minus,US$ 9.95,0,0,paperback,452pp. Mass Market Paperback. Edges of wraps are creased. Spine panel has long vertical creases. Spine is sunned. Rear wrap has a five inch diagonal crease at the lower tip. Edges of wraps have light foxing. Inside wraps have light foxing. Tips are bumped and rubbed. Pages 256-263 have creases at the tips. Spine is slightly cocked. Front wrap has a surface tear near the spine head. Text is unmarked. Second Edition. Paperback. Good Minus.
30738895156,Good,US$ 4.00,0,0,0,"Shows some signs of wear, and may have some markings on the inside."
30538822629,Fair,US$ 1.00,0,0,hardcover,[ No Hassle 30 Day Returns ][ Ships Daily ] [ Underlining/Highlighting: NONE ] [ Writing: NONE ] [ Edition: First or reprint ] Publisher: Hallmark Cards Pub Date: 1/1/1968 Binding: Hardcover Pages: 66 First or reprint.
30508518214,GOOD,US$ 5.97,0,0,hardcover,"Spine creases, wear to binding and pages from reading. May contain limited notes, underlining or highlighting that does affect the text. Possible ex library copy, will have the markings and stickers associated from the library. Accessories such as CD, codes, toys, may not be included."
30707577005,Fair,US$ 5.99,0,0,hardcover,"A readable copy. All pages are intact, and the cover is intact. Pages can include considerable notes-in pen or highlighter-but the notes cannot obscure the text. At ThriftBooks, our motto is: Read More, Spend Less."
22494388257,Acceptable,US$ 4.00,0,0,paperback,Standard used acceptable condition. Wear and creasing to cover and spine. Tracking available on most domestic orders.
30497480342,Good,US$ 14.98,0,0,paperback,"A copy that has been read, but remains in clean condition. All pages are intact, and the cover is intact. The spine may show signs of wear. Pages can include limited notes and highlighting, and the copy can include previous owner inscriptions. At ThriftBooks, our motto is: Read More, Spend Less."
30134124680,GOOD,US$ 8.60,0,0,hardcover,"Spine creases, wear to binding and pages from reading. May contain limited notes, underlining or highlighting that does affect the text. Possible ex library copy, will have the markings and stickers associated from the library. Accessories such as CD, codes, toys, may not be included."
30697432714,GOOD,US$ 21.29,0,0,hardcover,"Spine creases, wear to binding and pages from reading. May contain limited notes, underlining or highlighting that does affect the text. Possible ex library copy, will have the markings and stickers associated from the library. Accessories such as CD, codes, toys, may not be included."
30603690992,Good,US$ 20.00,0,0,paperback,"2nd printing. Good condition. Light to moderate shelf wear to covers/corners. Photo is of actual item. Mass market paperback binding. Earthlight Books is a family owned and operated, independent bookstore serving Walla Walla, Washington since 1973."
30605529215,Good,US$ 8.97,0,0,paperback,"A copy that has been read, but remains in clean condition. All pages are intact, and the cover is intact. The spine may show signs of wear. Pages can include limited notes and highlighting, and the copy can include previous owner inscriptions. At ThriftBooks, our motto is: Read More, Spend Less."
30065816806,0,US$ 4.84,0,0,0,"PARIS, NRF / Gallimard - 15 D�cembre 1957 - C.18,5x12x2 cm - Cartonnage �diteur jaune et noir titr� en jaune; jaquette blanche et noire titr�e en blanc et jaune; 248 et (6) pages. (Collection S�rie Noire - N� 406, dirig�e par Marcel Duhamel). Bon exemplaire. PREMI�RE �DITION: 406 titres au catalogue. BIEN COMPLET DE SA JAQUETTE. Fran�ais Livres."
7828942301,0,US$ 3.00,0,0,paperback,"Very Good minus 12mo = 7-9"" No DJ 331 pp Trade Paperback. Introduction by Thomnas J. Johnson. Former owner's name pate on front end paper. Some creasing of front, bottom corner. Fading on spine. Very clean with tight binding. Edited by Thomas Johnson who is a scholar of Dickinson and her work. 576 poems from her 1775 complete body of work."
30268478601,New,US$ 40.79,0,0,leather bound,"CHOOSE ANY LEATHER COLOR OF YOUR CHOICE WITHOUT ANY EXTRA CHARGES, JUST OPEN ""View Larger Image"" BUTTON JUST BELOW THE BOOK IMAGE AND MAIL US YOUR CHOICE. Our book has Leather Binding on Spine and Corners with Golden Leaf Printing on round Spine. Reprinted in (2018) with the help of original edition published long back (1907). This book is printed in black & white, sewing binding for longer life, Printed on high quality Paper, re-sized as per Current standards, professionally processed without changing its contents. As these are old books, we processed each page manually and make them readable but in some cases some pages are blur or missing or black spots. If it is multi volume set, then it is only single volume, if you wish to order a specific or all the volumes you may contact us. We expect that you will understand our compulsion in these books. We found this book important for the readers who want to know more about our old treasure so we brought it back to the shelves. Hope you will like it and give your comments and suggestions. Lang: -eng , Pages 424 , Print on Demand.{FOLIO EDITION IS ALSO AVAILABLE.};"
5985387028,Bon,US$ 4.23,0,Jaquette en bon �tat,livre de poche,"Dans la collection ""Presses Pocket"". Traduction de l'am�ricain par Pierre Salva. Contient six nouvelles : ""Le Retour d'Hastur"", ""Les Engoulevents de la colline"", ""Quelque chose en bois"", ""Le Pacte des Sandwin"", ""La Maison dans la vall�e"" et ""Le Sceau de R'lyeh"". Quatri�me de couverture : ""Dans ce recueil de six nouvelles, on assiste au retour du Grand Cthulhu, de l'Inexprimable Hastur et du Souterrain R'lyeh, personnages mythiques sortis de la fertile imagination du grand ma�tre de l'�pouvante H. P. Lovecraft. En effet, il sugg�ra lui-m�me la trame du ""Retour d'Hastur"" peu de temps avant sa mort en 1937. Les cinq autres nouvelles qui forment ce recueil suivent naturellement le m�me th�me : la relation des terribles forces psychiques qui r�dent toujours dans ""La Maison dans la Vall�e"", l'affreuse impulsion qui conduit le narrateur � sa perte parmi ""Les Engoulevents de la colline"", l'in�luctable accord qui se cache derri�re ""Le Pacte des Sandwin"", et l'enqu�te qui suit la d�couverte du ""Sceau de R'lyeh"" dans la maison pr�s d'Innsmouth.""."
30597078102,VERY GOOD,US$ 4.19,0,0,hardcover,"Light rubbing wear to cover, spine and page edges. Very minimal writing or notations in margins not affecting the text. Possible clean ex-library copy, with their stickers and or stamp(s)."
30648338256,Good,0,0,0,paperback,0
30037315893,Good,0,0,0,0,0
30657123591,Good,US$ 8.99,0,0,0,. Slightly dampstained.
14121360514,Near Fine,US$ 16.20,0,No Jacket (as issued),hardcover,"Solid copy. Small old bookplate on front pastedown. Gold slipcase is near fine with olny light scratches to gold and some edgewear at openings. Size: 4to - over 9�"" - 12"" tall."
30289790077,0,US$ 4.00,0,0,paperback,"Very Good+++. Bright and attractive mass market paperback. Former owners name on first page. Nice copy. Size: 16mo - over 5�"" - 6�"" tall."
30603726912,Good,US$ 20.00,0,0,paperback,"1st printing. Good condition. Light to moderate shelf wear to covers/corners. Photo is of actual item. Mass market paperback binding. Earthlight Books is a family owned and operated, independent bookstore serving Walla Walla, Washington since 1973."
30764257971,GOOD,US$ 3.98,0,0,paperback,"Spine creases, wear to binding and pages from reading. May contain limited notes, underlining or highlighting that does affect the text. Possible ex library copy, will have the markings and stickers associated from the library. Accessories such as CD, codes, toys, may not be included."
