copyid,bookid
30748201995,1381
30642862350,156
30726247009,102
30230523029,8132
14689267247,8133
30644436298,1385
1159583064,1171
30324271708,4145
30631899395,6512
5812643106,1560
30358748525,4112
30551139570,524
30648469860,8141
30688634539,3355
30620563814,1044
30403993679,365
50349898,32
30720520646,1525
30697259757,6948
11904072391,147
30534934971,28
30109460400,8150
30613666908,8151
30228861718,3805
30423784529,279
4824511525,5523
10843213189,8155
30656650012,240
22823182129,4576
30737695135,8158
30745956314,8159
30470517220,179
30690857226,4053
30614799545,2270
22408987864,713
30737232798,458
30737218849,2439
30403754740,1443
22878023689,134
30514497193,2502
30699420193,5962
30266944080,6139
30012577947,544
30293395024,170
30637046075,2204
15030457898,8174
30551327219,1591
30278344538,4340
30584370675,87
30686151549,128
30738265793,8179
30494624072,2824
30739787773,5408
20149334778,2295
30652063616,183
30418507136,8184
1159562664,516
30406226049,1236
30549966870,1427
30586485388,597
30718319093,854
30737350198,2176
30137474196,303
30740419516,2481
30408429874,178
13230268,3979
30019554726,8195
30747799813,3438
30717290531,6
30699612343,1697
30668298328,2378
71936075,2686
22540084392,1422
30731101074,1818
30744401395,8203
30704087135,2700
30469268059,2062
22379576241,6214
30558659903,150
30137481209,451
30268120742,8209
1422807600,3829
30699601323,8211
63847237,180
30449569454,826
22445730235,4650
30744969808,8215
4165427024,8216
523253801,324
30420945188,1460
30625534256,8219
30709595389,422
3303948577,397
30535369308,8222
30359763683,464
19034342192,207
149786114,7401
8731329713,3263
30548182029,8227
30723524922,3579
30739178865,48
30326720014,3488
30739329053,204
30699300014,48
15005323097,8233
20786306698,224
22408987870,8235
30528171754,8236
30450470017,7280
30738050607,8238
30335456014,312
30699511369,697
30697838360,8241
30697826025,126
744252203,8243
30211135285,126
30421269770,8245
30749007966,7622
30650762517,8247
20909222202,231
22419210544,570
30744972203,48
30267382625,8251
30725597606,355
30137474198,764
15991799274,2291
30591580945,713
30504484009,164
30667349910,2062
30358800470,8258
30684169649,1040
30636318674,8260
30331629979,7004
30709885630,7558
30747702540,854
14331290079,3380
30209622653,638
30259711876,8266
30737959793,1054
14282326713,1086
30604783277,8269
30335446899,8270
30546634548,3848
30281694975,168
30551328085,4380
21295403978,3523
30647165025,967
30266126473,8276
14528449821,8277
30697263746,1507
30722921536,8279
5076863241,8280
30137468215,8281
30372089055,3499
30546460006,4987
30137468217,4440
30704869019,667
30720300158,87
30699412507,11
30424541099,8288
30341841626,471
30137502053,8290
4374181139,8291
22921512041,8292
30686151408,1302
30412934383,8294
30591474295,2140
19102316752,8296
8326461715,267
30231198684,8298
30724780101,4002
30698806551,87
30099494972,324
30514112677,533
30563518991,300
30635811875,8304
30725469449,8305
465116642,1217
8323438657,258
20037574060,8308
30037254254,993
30300356717,8310
300673692,303
30137478756,5591
30453546897,3699
30708338184,538
30353098740,58
30307557178,104
30159804034,318
30550760036,532
8150205,8319
30527149798,97
22479795977,8321
30606220479,4832
30732805546,617
30415063019,8324
22536083174,147
30740160431,2310
18847098485,92
7469279515,966
30414474133,327
30369176851,686
30428916088,1138
30601282771,8269
30733206448,204
30734008677,221
30739672428,40
30444524158,8336
284622700,8337
30035376941,104
30748849589,279
30745082291,8340
22620328373,835
30551326308,2881
30734407193,2039
30557138088,1067
30726488455,538
30137545281,8346
30724679003,201
30727763912,4611
949617917,72
30133467704,1559
30300137402,791
30695991902,4120
1425179731,178
30551324255,668
30295631578,8355
30727476241,8356
30686153919,620
30265635493,8358
30324601302,4145
22779150945,8360
17069734368,8361
30137479030,1590
30617141415,1443
30697795678,620
30511276914,216
30536785316,8366
30697399379,151
312114590,8368
30656368933,923
30280612615,7712
977917382,88
30153697183,950
219241498,395
30381756973,802
30697524848,1842
5467367405,812
30636600660,3886
858519502,8378
126617262,88
21812039801,8380
9822142693,443
30667088339,1275
30137539229,748
821762810,8384
30667375067,6720
30612646166,8386
14643101093,46
1409595508,8388
30699611545,6979
30694567609,768
30591014226,1491
30161694165,2026
30569541166,52
30447301490,8394
30126183289,297
1399052657,2797
30669088966,643
22408987861,2159
30667993540,126
30318024341,1166
1329938321,8401
30724512457,4134
30259713837,1759
30699157273,1658
10822581334,8405
30371169279,40
30694108534,494
30557152650,109
30286630270,4963
30732388205,468
30720520013,357
936865316,974
30583912319,3848
333919388,464
30137484920,11
30486883639,250
30603728907,288
30137538599,8418
30262169359,8419
30698944261,421
808477195,1568
30137476841,6338
30137484013,909
30727920137,2723
16602129099,8425
22903499915,8426
30615786882,554
21664689770,443
3260924086,8429
30467530249,8430
15213299214,8431
30702937981,3997
30575426911,1735
30137480264,8434
30432414014,8435
30736827452,201
7616811988,1683
794447540,8438
30432415978,5142
19049041186,1396
22766035764,2699
30039037309,793
30746219596,8443
14883183613,8444
30259689798,156
30572391390,8446
30697838191,1157
30266602607,8448
20707032204,8449
5467419940,1721
30679110615,8451
30496046633,8452
30109814072,713
30716223156,8454
13242171310,4046
30648525592,1595
22894996174,1064
516196401,1450
22891599666,8459
30628799338,8460
30738415414,8461
22558108961,1238
30699111694,3166
9747476466,1406
903107586,4993
20350662750,339
30320977804,8467
30745589841,155
15952430337,451
30692036928,3912
30556436421,4427
30729946103,699
30183878003,613
30635227750,5986
30695024763,1032
30604772579,218
30665391979,152
30315250775,1591
30688848142,34
1368864027,8480
30464062272,8481
30699291283,1125
13242173129,782
30137484914,2047
30742277107,308
200489648,182
20523285159,3621
30751492362,8488
30749476538,528
22380105449,6472
30699406172,40
30653012950,40
30573436294,2100
22585125638,1217
126034900,2039
30269810289,8496
30697817208,8497
30265846580,8498
30494561115,6720
30743792752,551
1358285594,627
30737146276,8502
30268655748,8503
30526506953,8504
30610774482,1201
20010651180,393
12059031751,1597
30643086055,8508
30742353616,791
30732915249,802
30288303846,8511
30611533021,6999
30463886288,8513
30738544278,8514
2901541692,8515
30724051396,28
16640601201,3865
30548269728,1258
7969265932,8519
30742166489,5559
30012525755,4839
22913608978,4
30049148182,2647
30183997980,8524
30631316195,1087
30563768039,1488
30137479598,4542
5290740989,443
30266256460,8529
30364264343,318
30709567319,923
30137543006,3005
30752680995,6226
18376791547,8534
30739882641,156
30611129779,8536
30325780879,8537
30716748263,8538
15525798769,8539
30324554243,4441
3158071137,8541
30614442284,8542
30137496150,748
30698476351,8544
17774286033,290
18819556224,8546
12923704447,231
30271225545,8548
30566790787,3153
30603643209,498
30449801145,8551
30271668005,8552
1337823384,8553
12354868477,8554
30574565692,151
22599912075,156
30712210924,2610
30537370140,4542
30739028987,919
30708331077,3166
30748302051,134
30699413998,2510
3646351457,8563
30699347348,8564
30265630709,4625
30613051919,8566
12196100323,209
30667372039,1445
22828953015,697
30312795298,2896
30524364199,8571
1157181329,8572
30605050128,8573
22903511001,3509
30742721022,2118
22838670861,4105
30472450701,8577
30697800820,6020
22346078399,170
30727530038,8580
21220274992,224
30012526723,4839
30313635409,97
30463430286,4002
30618384763,8585
30712015340,139
19276952052,2475
30227344693,5675
30625460334,697
30693585218,156
30137499543,76
15978876391,8592
30099316196,918
30266200664,8594
30687014348,4398
30242933811,1064
22522031318,7565
30649484654,3315
30606299036,1275
8716371597,6111
30745758189,1366
30403085345,3130
22861779151,713
30663600191,1274
30697842142,1706
30699891618,8606
30606259825,582
30692358574,8608
231229984,396
30560864291,1549
30552294001,8611
30142497068,156
30474910092,47
30137484918,1368
30517447653,4
993818640,554
30248665949,8617
30304172254,8618
22903516614,8619
20804558347,8620
30709166268,8621
30740399324,7721
22877225782,748
30652436557,8624
22851291355,1014
30237610014,4092
30599169771,4268
9964140678,8628
30444770994,560
30601283531,8630
30606516790,178
30660235917,8632
18115185057,619
30738940673,4515
30505754188,8635
30586062784,8636
30435294925,48
22844627315,3735
30748923012,5854
22877856745,804
30752329914,739
298886686,309
30697574325,2780
18837117200,914
30743701835,853
30551329045,69
30745395069,1306
30401082373,5458
30601387320,620
30278792467,4626
30739705431,2587
22501613,179
10075504740,387
20572902643,3380
30568633498,1087
30265968437,8097
30715435615,503
30227424573,1430
30255549530,192
1116717860,37
30669080336,503
30386052476,178
30699887432,8663
12416896368,96
30699198417,20
30666540443,3940
30045151794,137
6667790032,4645
1155180904,6306
30700605981,5986
30720509814,2036
30697830111,8672
30735047303,8673
17371946015,207
22614501349,147
17053314804,887
30551321664,4554
30588893836,231
1279220376,1902
30661879260,1450
30601372495,6689
22778441084,79
16021961701,309
30613436137,2991
30319781459,511
30262307184,460
30738445421,4469
30464064937,8688
30693173917,3051
30486950126,8690
30620373101,976
30618439148,1014
19999440102,1362
30699296316,7730
30192608811,104
30597663211,8513
21580229946,8697
22876178317,1789
30137456624,4363
30606282706,1131
22865462071,258
30698964103,445
5834791679,8703
30699298604,8704
30741205149,1721
30548174858,8706
22903514739,5492
10154507800,7170
30137501106,8709
30653006252,40
22786084362,179
30606087970,54
30224849260,1702
30366598500,2887
30645389270,102
30034648573,8716
30650048563,28
30551320885,795
30037689354,5018
30050693198,7583
30663202795,4108
362354714,560
30137498226,7223
30351965433,4650
30137517485,8725
30715505949,562
30310723028,480
30518384439,8728
30697484601,7024
30741460238,8730
316371282,27
22775951343,32
81001641,179
19835626653,1064
30699614403,1199
30315254532,1534
30137470437,464
30601479379,8738
30697831840,1831
20703541787,3546
30380091319,625
30137592229,2474
30101555628,8743
30253116910,88
30012777424,463
21872405250,3315
30593072412,2176
1205202587,244
30745538620,2831
16145374882,1706
30699636946,1157
30736897967,1447
30708395936,126
1400760568,827
30724033255,700
30551328084,8756
30266610287,8757
30646234402,507
30742717317,1445
30669079387,6490
30324597268,7499
11663129913,2337
30561557916,8763
30334765542,8764
18944663147,8765
589259379,7404
30598562343,2244
4724713287,3245
30648134694,2082
22420041359,660
22629703150,1290
16954201242,8772
30525421302,578
30224266122,349
30614891979,8775
2473960297,881
15410004301,2456
57369327,8778
30695690042,516
877402989,8780
30496211368,8781
30747818113,8782
30109399861,4
20662026302,8784
6185623518,207
30424444510,4202
9177465549,396
30541650803,8788
15384054727,3523
1310569963,6580
30684726678,2699
30325069136,4145
30697834748,2107
7807681083,88
30658035023,777
13031945742,207
758781815,2058
30569441692,3377
30739763547,5734
30514009204,2026
30602639457,27
12736461195,156
955684999,156
30601999616,4194
7538084646,1286
30737313488,830
30354843985,2789
22617901667,8808
10567424370,207
30137527963,8810
14604789313,8811
30650025110,287
30730573679,4194
30137542039,4706
3876264608,8815
30697819189,87
30622196634,2448
30509345338,826
30372470317,871
30630990066,6788
30588084143,980
30742153106,5302
30697839467,388
30577444436,8824
30740087691,8825
30314001950,8826
30551321665,8827
30510151865,224
30724512552,4134
30109766688,8830
30699606971,6060
30604969041,5480
30743839013,7190
30662621905,8834
30664518292,3606
30582100874,8836
30714160787,613
30560955296,5032
22862772834,1452
8942636561,1361
30738511190,3166
30618886597,167
30667379115,1658
30543522030,4415
2229801668,96
30649804224,1131
30709559755,155
21296015650,309
10665755112,2148
30575416431,1921
30650029241,2244
30742719869,126
11941360,8853
22863302340,8854
30334129918,8855
30423401697,8856
30739726621,607
30748199871,2903
928649763,188
30699651656,8860
30137539542,832
30692330256,8862
30424860318,960
22408987862,2496
21053493034,3027
30694110362,8866
15525170056,7757
11367319956,8868
30278362974,2244
30137478746,1541
30137484014,1086
30427482522,8872
30372400038,1142
1945206488,8874
30324790530,4441
